,filename,dog_sig1,dog_sig2,dog_amp1,dog_amp2,dog_center,dog_image_size,dog_target_std,gabor_sigma,gabor_theta,gabor_Lambda,gabor_psi,gabor_gamma,gabor_center,gabor_image_size,gabor_target_std,dog_model_loss,gabor_model_loss,best_model
0,supRN50_conv1_21_g0_30e_g4_30e_e35_filter_np_arr_0,3.3898427486419678,18.714462280273438,0.20222991704940796,0.2427944839000702,-0.9356182813644409,"(21, 21)",1.0,5.5760016441345215,1.4615229368209839,16.087980270385742,1.7743043899536133,1.484451413154602,2.2921485900878906,"(21, 21)",1.0,"tensor(-4.2141, grad_fn=<NegBackward>)","tensor(-4.9868, grad_fn=<NegBackward>)",gab
1,supRN50_conv1_21_g0_30e_g4_30e_e35_filter_np_arr_1,0.8063474297523499,18.012174606323242,0.41508612036705017,0.08361279219388962,0.007926982827484608,"(21, 21)",1.0,3.0,1.9407027959823608,5.6333723068237305,1.2945388555526733,1.7257988452911377,1.5552444458007812,"(21, 21)",1.0,"tensor(-3.6111, grad_fn=<NegBackward>)","tensor(-5.1331, grad_fn=<NegBackward>)",gab
2,supRN50_conv1_21_g0_30e_g4_30e_e35_filter_np_arr_2,0.6988099813461304,18.45016098022461,0.42965367436408997,0.0694994404911995,0.9441502094268799,"(21, 21)",1.0,3.0,1.1301244497299194,5.138801097869873,0.7829579710960388,1.8544118404388428,1.9604394435882568,"(21, 21)",1.0,"tensor(-3.7340, grad_fn=<NegBackward>)","tensor(-4.9587, grad_fn=<NegBackward>)",gab
3,supRN50_conv1_21_g0_30e_g4_30e_e35_filter_np_arr_3,2.855525255203247,18.864633560180664,0.39141350984573364,0.15633130073547363,0.4736620783805847,"(21, 21)",1.0,3.256269931793213,-1.0944187641143799,16.44487762451172,0.013651137240231037,1.1599490642547607,1.162309169769287,"(21, 21)",1.0,"tensor(-4.9580, grad_fn=<NegBackward>)","tensor(-4.8700, grad_fn=<NegBackward>)",dog
4,supRN50_conv1_21_g0_30e_g4_30e_e35_filter_np_arr_4,1.7222187519073486,18.7318172454834,-0.22691255807876587,-0.0984196662902832,0.9286438226699829,"(21, 21)",1.0,3.0,1.6393980979919434,12.506823539733887,2.7695088386535645,1.4411382675170898,1.4500054121017456,"(21, 21)",1.0,"tensor(-4.9785, grad_fn=<NegBackward>)","tensor(-5.0646, grad_fn=<NegBackward>)",gab
5,supRN50_conv1_21_g0_30e_g4_30e_e35_filter_np_arr_5,0.7642971277236938,18.60871124267578,-0.21202977001667023,-0.03704188019037247,1.2491956949234009,"(21, 21)",1.0,3.0,1.8997536897659302,5.34234094619751,2.8185184001922607,1.6483113765716553,1.1215839385986328,"(21, 21)",1.0,"tensor(-3.8298, grad_fn=<NegBackward>)","tensor(-4.9730, grad_fn=<NegBackward>)",gab
6,supRN50_conv1_21_g0_30e_g4_30e_e35_filter_np_arr_6,2.8618361949920654,18.708955764770508,-0.2101648449897766,-0.19498643279075623,1.3756290674209595,"(21, 21)",1.0,4.780798435211182,0.006466777995228767,15.846261024475098,4.568204402923584,1.5256977081298828,2.112180709838867,"(21, 21)",1.0,"tensor(-4.1753, grad_fn=<NegBackward>)","tensor(-5.1093, grad_fn=<NegBackward>)",gab
7,supRN50_conv1_21_g0_30e_g4_30e_e35_filter_np_arr_7,1.47262704372406,18.760496139526367,-0.2454385757446289,-0.03187725320458412,1.456636905670166,"(21, 21)",1.0,3.0,0.5480215549468994,12.486739158630371,2.743678092956543,1.9840710163116455,1.0728329420089722,"(21, 21)",1.0,"tensor(-5.1121, grad_fn=<NegBackward>)","tensor(-5.0640, grad_fn=<NegBackward>)",dog
8,supRN50_conv1_21_g0_30e_g4_30e_e35_filter_np_arr_8,3.894209146499634,18.760032653808594,-0.2272847443819046,-0.23055115342140198,-2.405722141265869,"(21, 21)",1.0,6.897660732269287,-1.562507152557373,17.601329803466797,1.067152976989746,1.804675817489624,2.046415328979492,"(21, 21)",1.0,"tensor(-4.2342, grad_fn=<NegBackward>)","tensor(-5.0745, grad_fn=<NegBackward>)",gab
9,supRN50_conv1_21_g0_30e_g4_30e_e35_filter_np_arr_9,2.31963849067688,18.681270599365234,-0.2634192705154419,-0.049597837030887604,1.6293751001358032,"(21, 21)",1.0,3.0,0.17032074928283691,14.963434219360352,2.968905448913574,1.2420988082885742,2.219209671020508,"(21, 21)",1.0,"tensor(-5.0941, grad_fn=<NegBackward>)","tensor(-5.0092, grad_fn=<NegBackward>)",dog
10,supRN50_conv1_21_g0_30e_g4_30e_e35_filter_np_arr_10,2.5211546421051025,17.32366180419922,0.4114268124103546,0.12758447229862213,1.2586791515350342,"(21, 21)",1.0,3.0,-1.295960545539856,14.942829132080078,-0.18473570048809052,1.1347991228103638,1.69635808467865,"(21, 21)",1.0,"tensor(-4.9846, grad_fn=<NegBackward>)","tensor(-4.8928, grad_fn=<NegBackward>)",dog
11,supRN50_conv1_21_g0_30e_g4_30e_e35_filter_np_arr_11,1.6443547010421753,17.304080963134766,0.18227262794971466,0.2837047278881073,0.29109489917755127,"(21, 21)",1.0,3.0,0.30137622356414795,11.263955116271973,2.5606088638305664,1.3139883279800415,2.1044504642486572,"(21, 21)",1.0,"tensor(-2.6851, grad_fn=<NegBackward>)","tensor(-5.0952, grad_fn=<NegBackward>)",gab
12,supRN50_conv1_21_g0_30e_g4_30e_e35_filter_np_arr_12,2.7822468280792236,18.704914093017578,-0.2432701736688614,-0.024931881576776505,1.1742980480194092,"(21, 21)",1.0,3.0,-0.5705663561820984,16.193593978881836,2.981471538543701,1.0512200593948364,2.0558512210845947,"(21, 21)",1.0,"tensor(-5.0679, grad_fn=<NegBackward>)","tensor(-4.9239, grad_fn=<NegBackward>)",dog
13,supRN50_conv1_21_g0_30e_g4_30e_e35_filter_np_arr_13,0.8351712226867676,18.399869918823242,-0.20973476767539978,-0.04230377450585365,1.4488407373428345,"(21, 21)",1.0,3.0,-0.3010604977607727,5.65757942199707,3.081705093383789,1.6339954137802124,2.0953211784362793,"(21, 21)",1.0,"tensor(-3.8959, grad_fn=<NegBackward>)","tensor(-5.1355, grad_fn=<NegBackward>)",gab
14,supRN50_conv1_21_g0_30e_g4_30e_e35_filter_np_arr_14,2.3472721576690674,18.547792434692383,-0.1089152842760086,-0.3955746591091156,0.12276897579431534,"(21, 21)",1.0,5.453103065490723,0.6667779088020325,13.458418846130371,1.4446191787719727,2.576915979385376,-1.6736719608306885,"(21, 21)",1.0,"tensor(-3.9364, grad_fn=<NegBackward>)","tensor(-3.3513, grad_fn=<NegBackward>)",dog
15,supRN50_conv1_21_g0_30e_g4_30e_e35_filter_np_arr_15,1.0340654850006104,14.157684326171875,0.13833244144916534,-0.3648371696472168,2.054445743560791,"(21, 21)",1.0,6.7885661125183105,1.7385085821151733,18.556549072265625,-1.8485008478164673,8.045755034435942e-12,1.774607539176941,"(21, 21)",1.0,"tensor(-3.9124, grad_fn=<NegBackward>)","tensor(-3.8762, grad_fn=<NegBackward>)",dog
16,supRN50_conv1_21_g0_30e_g4_30e_e35_filter_np_arr_16,1.2847520112991333,18.64558219909668,-0.20564328134059906,-0.09979895502328873,1.0602502822875977,"(21, 21)",1.0,3.0,-0.20518529415130615,7.942422389984131,3.6941146850585938,1.4517111778259277,1.1272523403167725,"(21, 21)",1.0,"tensor(-4.1598, grad_fn=<NegBackward>)","tensor(-5.0015, grad_fn=<NegBackward>)",gab
17,supRN50_conv1_21_g0_30e_g4_30e_e35_filter_np_arr_17,1.7461090087890625,18.510581970214844,-0.18622274696826935,-0.19472654163837433,1.04030442237854,"(21, 21)",1.0,3.744636297225952,1.0863564014434814,11.186091423034668,2.976968288421631,1.919772982597351,1.2422999143600464,"(21, 21)",1.0,"tensor(-4.5048, grad_fn=<NegBackward>)","tensor(-4.5176, grad_fn=<NegBackward>)",gab
18,supRN50_conv1_21_g0_30e_g4_30e_e35_filter_np_arr_18,0.3361152112483978,18.303770065307617,0.45987698435783386,0.01206961926072836,1.4968235492706299,"(21, 21)",1.0,3.0,0.22224898636341095,3.754307270050049,2.5402286052703857,1.853967547416687,2.358466386795044,"(21, 21)",1.0,"tensor(-2.9955, grad_fn=<NegBackward>)","tensor(-4.7133, grad_fn=<NegBackward>)",gab
