,filename,dog_sig1,dog_sig2,dog_amp1,dog_amp2,dog_center,dog_image_size,dog_target_std,gabor_sigma,gabor_theta,gabor_Lambda,gabor_psi,gabor_gamma,gabor_center,gabor_image_size,gabor_target_std,dog_model_loss,gabor_model_loss,best_model
27,supRN50_conv1_21_g0_60e_e60_filter_np_arr_27,1.7226899862289429,16.995540618896484,0.3991965055465698,0.1416693478822708,1.6651026010513306,"(21, 21)",1.0,3.0,-0.721211314201355,13.25880241394043,-0.30043408274650574,1.8861490488052368,2.0136444568634033,"(21, 21)",1.0,"tensor(-5.0469, grad_fn=<NegBackward>)","tensor(-5.0081, grad_fn=<NegBackward>)",dog
28,supRN50_conv1_21_g0_60e_e60_filter_np_arr_28,2.4341373443603516,18.5509033203125,-0.2118643820285797,-0.23399120569229126,1.7097787857055664,"(21, 21)",1.0,3.832117795944214,-0.5468986630439758,14.50741958618164,2.6405210494995117,1.6373035907745361,1.0749919414520264,"(21, 21)",1.0,"tensor(-4.7745, grad_fn=<NegBackward>)","tensor(-4.7099, grad_fn=<NegBackward>)",dog
29,supRN50_conv1_21_g0_60e_e60_filter_np_arr_29,1.9748806953430176,16.10346221923828,0.06783080846071243,0.38202038407325745,5.554561138153076,"(21, 21)",1.0,10.5,0.7614866495132446,30.154186248779297,-0.06375724822282791,1.1932350073295961e-11,-5.192591667175293,"(21, 21)",1.0,"tensor(-4.5987, grad_fn=<NegBackward>)","tensor(-4.0256, grad_fn=<NegBackward>)",dog
30,supRN50_conv1_21_g0_60e_e60_filter_np_arr_30,3.7536866664886475,18.664480209350586,0.3512507379055023,0.16630983352661133,1.8089879751205444,"(21, 21)",1.0,4.577568531036377,-1.1666820049285889,21.648252487182617,0.004583610221743584,1.3783576488494873,2.299715280532837,"(21, 21)",1.0,"tensor(-5.2685, grad_fn=<NegBackward>)","tensor(-5.0729, grad_fn=<NegBackward>)",dog
31,supRN50_conv1_21_g0_60e_e60_filter_np_arr_31,1.9853110313415527,18.75482749938965,0.06496264785528183,0.39339587092399597,-2.601414918899536,"(21, 21)",1.0,3.016791343688965,0.165161594748497,13.189114570617676,2.6937255859375,2.683255434036255,2.059096336364746,"(21, 21)",1.0,"tensor(-2.4336, grad_fn=<NegBackward>)","tensor(-2.6226, grad_fn=<NegBackward>)",gab
32,supRN50_conv1_21_g0_60e_e60_filter_np_arr_32,2.777097702026367,18.87799644470215,0.3937639892101288,-0.013869252055883408,1.753293514251709,"(21, 21)",1.0,3.346311330795288,1.727721929550171,17.192163467407227,-0.28470733761787415,1.1249655485153198,3.4745290279388428,"(21, 21)",1.0,"tensor(-4.9958, grad_fn=<NegBackward>)","tensor(-4.9074, grad_fn=<NegBackward>)",dog
33,supRN50_conv1_21_g0_60e_e60_filter_np_arr_33,0.3811153173446655,18.352886199951172,0.46480792760849,0.019975317642092705,0.6147860884666443,"(21, 21)",1.0,3.0,1.122346043586731,13.230552673339844,-0.013613616116344929,6.737979888916016,2.294959306716919,"(21, 21)",1.0,"tensor(-3.2372, grad_fn=<NegBackward>)","tensor(-4.1845, grad_fn=<NegBackward>)",gab
34,supRN50_conv1_21_g0_60e_e60_filter_np_arr_34,0.31873655319213867,18.668323516845703,0.3800913095474243,0.018331700935959816,-0.13243845105171204,"(21, 21)",1.0,3.0,1.1978574991226196,3.29860258102417,3.1806728839874268,2.398555040359497,1.1970059871673584,"(21, 21)",1.0,"tensor(-2.7214, grad_fn=<NegBackward>)","tensor(-4.7587, grad_fn=<NegBackward>)",gab
35,supRN50_conv1_21_g0_60e_e60_filter_np_arr_35,1.6409746408462524,18.75786018371582,-0.2389020025730133,-0.06324706971645355,0.8902589678764343,"(21, 21)",1.0,3.0,0.43935462832450867,13.604106903076172,3.043877124786377,2.073364019393921,1.160290241241455,"(21, 21)",1.0,"tensor(-5.1836, grad_fn=<NegBackward>)","tensor(-5.0830, grad_fn=<NegBackward>)",dog
36,supRN50_conv1_21_g0_60e_e60_filter_np_arr_36,1.6471664905548096,18.616636276245117,0.2701053321361542,0.21981292963027954,0.5293331146240234,"(21, 21)",1.0,3.0899107456207275,0.06872546672821045,9.984232902526855,0.5213361382484436,1.280850887298584,0.6056631803512573,"(21, 21)",1.0,"tensor(-4.3200, grad_fn=<NegBackward>)","tensor(-4.9094, grad_fn=<NegBackward>)",gab
