,filename,dog_sig1,dog_sig2,dog_amp1,dog_amp2,dog_center,dog_image_size,dog_target_std,gabor_sigma,gabor_theta,gabor_Lambda,gabor_psi,gabor_gamma,gabor_center,gabor_image_size,gabor_target_std,dog_model_loss,gabor_model_loss,best_model
0,supRN50_conv1_21_g4_60e_e60_filter_np_arr_0,2.3935670852661133,17.065258026123047,0.3844001889228821,0.16171449422836304,1.1376917362213135,"(21, 21)",1.0,3.5855636596679688,0.9312429428100586,15.611573219299316,0.29193785786628723,1.592212438583374,3.158341646194458,"(21, 21)",1.0,"tensor(-4.8159, grad_fn=<NegBackward>)","tensor(-4.7945, grad_fn=<NegBackward>)",dog
1,supRN50_conv1_21_g4_60e_e60_filter_np_arr_1,4.629645824432373,19.857723236083984,0.17738278210163116,0.2820097804069519,-3.0361833572387695,"(21, 21)",1.0,9.296049118041992,1.5992674827575684,18.755191802978516,2.8509163856506348,2.5945167541503906,2.001464605331421,"(21, 21)",1.0,"tensor(-4.3275, grad_fn=<NegBackward>)","tensor(-5.2511, grad_fn=<NegBackward>)",gab
2,supRN50_conv1_21_g4_60e_e60_filter_np_arr_2,2.788435459136963,16.144275665283203,0.2133394330739975,0.2474684715270996,2.3266589641571045,"(21, 21)",1.0,5.493590831756592,0.13656456768512726,14.858726501464844,0.2474673092365265,2.1463897228240967,1.371979832649231,"(21, 21)",1.0,"tensor(-4.3786, grad_fn=<NegBackward>)","tensor(-4.4302, grad_fn=<NegBackward>)",gab
3,supRN50_conv1_21_g4_60e_e60_filter_np_arr_3,0.9696618318557739,18.405927658081055,0.2163953185081482,0.26770877838134766,0.5226448178291321,"(21, 21)",1.0,5.725742816925049,0.9150943756103516,7.658860683441162,3.274726152420044,3.7622406482696533,3.2986128330230713,"(21, 21)",1.0,"tensor(-2.1582, grad_fn=<NegBackward>)","tensor(-3.2506, grad_fn=<NegBackward>)",gab
4,supRN50_conv1_21_g4_60e_e60_filter_np_arr_4,1.0862632989883423,18.491493225097656,-0.2017821967601776,-0.08085262775421143,1.6728100776672363,"(21, 21)",1.0,3.0,-0.005103256553411484,6.578760147094727,3.894153118133545,1.4108686447143555,0.8465990424156189,"(21, 21)",1.0,"tensor(-3.7037, grad_fn=<NegBackward>)","tensor(-5.0330, grad_fn=<NegBackward>)",gab
5,supRN50_conv1_21_g4_60e_e60_filter_np_arr_5,1.2825026512145996,18.1932430267334,0.3459412157535553,0.17632806301116943,1.4015222787857056,"(21, 21)",1.0,3.0,0.039624981582164764,7.568531513214111,1.5542289018630981,1.326719045639038,3.189596652984619,"(21, 21)",1.0,"tensor(-3.4136, grad_fn=<NegBackward>)","tensor(-5.0290, grad_fn=<NegBackward>)",gab
6,supRN50_conv1_21_g4_60e_e60_filter_np_arr_6,3.2709693908691406,21.0,0.32699552178382874,0.21302375197410583,4.833750247955322,"(21, 21)",1.0,4.4075164794921875,-0.7983837723731995,17.711441040039062,0.8918521404266357,1.4962347745895386,2.582805871963501,"(21, 21)",1.0,"tensor(-4.6390, grad_fn=<NegBackward>)","tensor(-4.7632, grad_fn=<NegBackward>)",gab
7,supRN50_conv1_21_g4_60e_e60_filter_np_arr_7,3.8675804138183594,18.59492301940918,-0.09560371190309525,-0.42841240763664246,1.7905656099319458,"(21, 21)",1.0,5.905713081359863,0.6569898128509521,21.93939781188965,6.677183151245117,0.06888823956251144,7.13149356842041,"(21, 21)",1.0,"tensor(-3.5606, grad_fn=<NegBackward>)","tensor(-4.5366, grad_fn=<NegBackward>)",gab
8,supRN50_conv1_21_g4_60e_e60_filter_np_arr_8,2.077361822128296,18.25580596923828,-0.2878309190273285,-0.0903138592839241,3.119882583618164,"(21, 21)",1.0,3.2727012634277344,0.8723614811897278,15.045953750610352,2.6797335147857666,1.793640375137329,1.2738901376724243,"(21, 21)",1.0,"tensor(-4.8635, grad_fn=<NegBackward>)","tensor(-4.8381, grad_fn=<NegBackward>)",dog
9,supRN50_conv1_21_g4_60e_e60_filter_np_arr_9,9.213157653808594,19.71086883544922,0.13815751671791077,0.18688395619392395,-6.472965717315674,"(21, 21)",1.0,10.5,1.6128406524658203,25.89889907836914,1.4401930570602417,1.8703635931015015,2.417719841003418,"(21, 21)",1.0,"tensor(-4.5767, grad_fn=<NegBackward>)","tensor(-4.9015, grad_fn=<NegBackward>)",gab
